label,pos0x,pos0y,pos0z,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,pos3x,pos3y,pos3z,pos4x,pos4y,pos4z,pos5x,pos5y,pos5z,pos6x,pos6y,pos6z,pos7x,pos7y,pos7z,pos8x,pos8y,pos8z,pos9x,pos9y,pos9z,pos10x,pos10y,pos10z,pos11x,pos11y,pos11z,pos12x,pos12y,pos12z,pos13x,pos13y,pos13z,pos14x,pos14y,pos14z,pos15x,pos15y,pos15z,pos16x,pos16y,pos16z,pos17x,pos17y,pos17z,pos18x,pos18y,pos18z,pos19x,pos19y,pos19z,pos20x,pos20y,pos20z
1,0.3094988465309143,0.7983673214912415,-0.00014561462739948183,0.229641392827034,0.7563350200653076,-0.003505963133648038,0.2140922248363495,0.696033775806427,-0.030613327398896217,0.22957302629947662,0.6371512413024902,-0.05495021492242813,0.23615527153015137,0.5856034159660339,-0.08497200161218643,0.3091990053653717,0.6714717745780945,-0.10530825704336166,0.379034161567688,0.5945866703987122,-0.12950433790683746,0.4240843653678894,0.5531935691833496,-0.13682503998279572,0.4624985456466675,0.5247195363044739,-0.13829877972602844,0.3615271747112274,0.6898477673530579,-0.09922105818986893,0.42661887407302856,0.6066069006919861,-0.12490830570459366,0.46821409463882446,0.5566467046737671,-0.13037894666194916,0.5032761096954346,0.5247464179992676,-0.1315585821866989,0.40495413541793823,0.7164857387542725,-0.08298686891794205,0.46407830715179443,0.6368035078048706,-0.09531933069229126,0.498510479927063,0.5865930318832397,-0.0967097356915474,0.5242753028869629,0.5534451007843018,-0.0974944531917572,0.4394243657588959,0.747247576713562,-0.06007017195224762,0.4867885708808899,0.6804444789886475,-0.07854074984788895,0.5083845853805542,0.6406378746032715,-0.08835380524396896,0.5213302373886108,0.609424352645874,-0.09401042014360428
1,0.2191668003797531,0.7568842172622681,-0.00014542580174747854,0.15245383977890015,0.7140032649040222,0.040155112743377686,0.14526650309562683,0.6534913778305054,0.03867027163505554,0.16695280373096466,0.5962620973587036,0.030784836038947105,0.17295783758163452,0.5486371517181396,0.020548097789287567,0.2253742665052414,0.621086061000824,-0.020418034866452217,0.2954075336456299,0.55098956823349,-0.026453984901309013,0.3377472758293152,0.5128158926963806,-0.02758086659014225,0.37336304783821106,0.4868508279323578,-0.024076424539089203,0.275925874710083,0.6393123865127563,-0.033052489161491394,0.34297019243240356,0.5594109892845154,-0.03757482394576073,0.38518187403678894,0.5135872960090637,-0.037522315979003906,0.41667890548706055,0.4833242893218994,-0.03596998006105423,0.3207629323005676,0.6668878793716431,-0.035822607576847076,0.3817538619041443,0.5872912406921387,-0.03244692087173462,0.41460853815078735,0.5439661741256714,-0.024277327582240105,0.43932482600212097,0.5139722228050232,-0.014884424395859241,0.35847991704940796,0.7001394629478455,-0.028637409210205078,0.4072955250740051,0.6324657201766968,-0.029372060671448708,0.42895543575286865,0.5963494777679443,-0.023696841672062874,0.44502830505371094,0.5665338039398193,-0.019981183111667633
1,0.14197427034378052,0.620536208152771,-0.0001168752132798545,0.09103066474199295,0.5822340846061707,0.09702831506729126,0.09626498073339462,0.5354944467544556,0.13174675405025482,0.1155012771487236,0.49482885003089905,0.15062487125396729,0.12546804547309875,0.4683026671409607,0.17078797519207,0.15056073665618896,0.48427337408065796,0.0753522515296936,0.2222820222377777,0.4296537935733795,0.10523156076669693,0.26280829310417175,0.40252038836479187,0.1291447877883911,0.2917628586292267,0.38659238815307617,0.14871439337730408,0.18426360189914703,0.4971524477005005,0.033249206840991974,0.26183897256851196,0.4307040870189667,0.05105075240135193,0.30716827511787415,0.39960816502571106,0.0739656463265419,0.3395201563835144,0.37809696793556213,0.09339331090450287,0.22077545523643494,0.5201359391212463,0.0005533976946026087,0.291683167219162,0.45550066232681274,0.019059354439377785,0.32937467098236084,0.42324185371398926,0.04289228096604347,0.35592275857925415,0.4007475972175598,0.06093154475092888,0.25721555948257446,0.547677755355835,-0.022213734686374664,0.31296825408935547,0.49300897121429443,0.0004901299835182726,0.33825749158859253,0.46539926528930664,0.01860027015209198,0.3568621873855591,0.44407036900520325,0.028725266456604004
1,0.6933838129043579,0.6649601459503174,-0.0002030418545473367,0.8043028116226196,0.6187378168106079,0.04313703253865242,0.8495919704437256,0.5400217771530151,0.05319773778319359,0.8591690063476562,0.46454668045043945,0.06288754940032959,0.8734613656997681,0.414224237203598,0.07223202288150787,0.7739157676696777,0.4769042134284973,-0.07140620797872543,0.7518680691719055,0.3565436899662018,-0.08221587538719177,0.7367813587188721,0.2907845973968506,-0.07595750689506531,0.7276085019111633,0.24169981479644775,-0.06447140127420425,0.6986773014068604,0.4791354238986969,-0.08190535008907318,0.678101658821106,0.34840163588523865,-0.10526532679796219,0.6639387607574463,0.27379661798477173,-0.09971701353788376,0.6567003726959229,0.21619455516338348,-0.09948283433914185,0.626657247543335,0.492259681224823,-0.0765078067779541,0.6206212639808655,0.37383198738098145,-0.08590117841959,0.6168404817581177,0.2999623417854309,-0.07291726768016815,0.6208499073982239,0.24632616341114044,-0.06460771709680557,0.560714602470398,0.5137777924537659,-0.06034475937485695,0.5603793859481812,0.41836684942245483,-0.0697450190782547,0.5640825629234314,0.36677974462509155,-0.06511466205120087,0.5699971914291382,0.32449713349342346,-0.06352152675390244
1,0.7082365155220032,0.6256250143051147,-0.00014489820750895888,0.7945608496665955,0.5922767519950867,0.016025150194764137,0.8347554206848145,0.5370603799819946,0.019750045612454414,0.8461374640464783,0.48396462202072144,0.02943740412592888,0.8487520217895508,0.44714072346687317,0.048539094626903534,0.767870306968689,0.47266677021980286,-0.054591935127973557,0.7645848989486694,0.3809315860271454,-0.06277436763048172,0.7583631873130798,0.334252268075943,-0.05182730406522751,0.7567659616470337,0.30181029438972473,-0.034440651535987854,0.7045297026634216,0.47261831164360046,-0.04945315420627594,0.7077827453613281,0.36732834577560425,-0.06935181468725204,0.7048714756965637,0.3155342936515808,-0.06649322807788849,0.7046992182731628,0.2753489017486572,-0.05394930765032768,0.6513323187828064,0.4832395613193512,-0.035826340317726135,0.6601384878158569,0.39002758264541626,-0.04706573858857155,0.6696902513504028,0.3386627435684204,-0.03319202736020088,0.680070698261261,0.3011949062347412,-0.016540922224521637,0.6063653826713562,0.49865129590034485,-0.014131279662251472,0.6128671169281006,0.4245249629020691,-0.01841437816619873,0.6238324046134949,0.3872721493244171,-0.010022005997598171,0.6340774893760681,0.3587040901184082,0.0007766187773086131
1,0.34274423122406006,0.40636953711509705,-9.682616655481979e-05,0.4458172917366028,0.3497876524925232,0.027581965550780296,0.5009875893592834,0.2822398245334625,0.038440875709056854,0.5285094380378723,0.21650616824626923,0.05640851706266403,0.5511173009872437,0.1701129674911499,0.08103745430707932,0.40795716643333435,0.2171746790409088,-0.02630680985748768,0.39577236771583557,0.11483609676361084,-0.00432379636913538,0.3857194781303406,0.06392592191696167,0.018827877938747406,0.37518590688705444,0.026846036314964294,0.03536713868379593,0.34011873602867126,0.21876627206802368,-0.007581581827253103,0.3292279541492462,0.11502433568239212,0.010685127228498459,0.3227072060108185,0.05843338370323181,0.042529601603746414,0.3169217109680176,0.018808528780937195,0.06282303482294083,0.28386059403419495,0.23369771242141724,0.01937382109463215,0.28422582149505615,0.13899819552898407,0.04943853244185448,0.28431832790374756,0.08368958532810211,0.08635974675416946,0.28738176822662354,0.04980866611003876,0.11221633106470108,0.23798230290412903,0.2581847012042999,0.052450649440288544,0.2375267595052719,0.18168367445468903,0.08093886822462082,0.24112989008426666,0.13828356564044952,0.10238649696111679,0.24897350370883942,0.10650216042995453,0.12062321603298187
1,0.7151139378547668,0.40280935168266296,-8.437688666163012e-05,0.7983904480934143,0.3703758120536804,0.04862174764275551,0.8395140171051025,0.316164493560791,0.06905889511108398,0.8576560020446777,0.2594212591648102,0.0860055685043335,0.8739303946495056,0.22135107219219208,0.1048276424407959,0.7853546142578125,0.2453841269016266,-0.011957138776779175,0.7664154767990112,0.15223826467990875,-0.007850652560591698,0.7591016292572021,0.10265971720218658,0.005753293167799711,0.7538264989852905,0.0673503577709198,0.013296249322593212,0.7285311222076416,0.2419579178094864,-0.02634771727025509,0.7137998938560486,0.14396458864212036,-0.02959372103214264,0.7103311419487,0.08487541973590851,-0.01612495817244053,0.7089266180992126,0.04165281355381012,-0.013901754282414913,0.6724727749824524,0.25146257877349854,-0.03226779028773308,0.6650802493095398,0.15999764204025269,-0.030327418819069862,0.6662991046905518,0.10421177744865417,-0.018854297697544098,0.6692647933959961,0.06474636495113373,-0.007798339705914259,0.620336651802063,0.27012816071510315,-0.02980012632906437,0.6169555187225342,0.19459931552410126,-0.03409946337342262,0.619939923286438,0.15446463227272034,-0.032389670610427856,0.6245365738868713,0.12096861749887466,-0.03139617666602135
1,0.35651540756225586,0.6722379922866821,-0.00012347784650046378,0.44940853118896484,0.6358706951141357,0.03025868348777294,0.5012744665145874,0.5738347768783569,0.03159826248884201,0.5289638042449951,0.5084913969039917,0.03757225722074509,0.564149022102356,0.4649210572242737,0.04317247122526169,0.4436990022659302,0.5094397664070129,-0.06408780813217163,0.4378719627857208,0.40599125623703003,-0.0591556653380394,0.4352957606315613,0.3546155095100403,-0.040381137281656265,0.43464675545692444,0.31829679012298584,-0.02825000509619713,0.37956058979034424,0.5041682720184326,-0.0631580650806427,0.3801842927932739,0.39499109983444214,-0.06895068287849426,0.38284003734588623,0.33420857787132263,-0.050462353974580765,0.38515546917915344,0.2888827919960022,-0.0400579459965229,0.3202335238456726,0.5120608806610107,-0.05053582042455673,0.3247900605201721,0.41243594884872437,-0.04827339947223663,0.3315202295780182,0.35396212339401245,-0.027904504910111427,0.3398814797401428,0.3132949471473694,-0.013640066608786583,0.26784324645996094,0.5299667716026306,-0.02978760562837124,0.2680279016494751,0.4457924962043762,-0.031243691220879555,0.27081578969955444,0.4032093286514282,-0.02210676670074463,0.27705684304237366,0.3687162697315216,-0.013676701113581657
1,0.3586527407169342,0.6654055118560791,-0.000105613078630995,0.4759320616722107,0.6224967241287231,0.0026599494740366936,0.5244362354278564,0.5540933609008789,-0.012045366689562798,0.5468164682388306,0.4854198694229126,-0.019837258383631706,0.5742642879486084,0.43499937653541565,-0.030666431412100792,0.42961809039115906,0.4896485209465027,-0.06876098364591599,0.41418886184692383,0.389498770236969,-0.06941249221563339,0.4060899615287781,0.3350293040275574,-0.06277567893266678,0.3982696533203125,0.29348987340927124,-0.055222395807504654,0.35743793845176697,0.49390697479248047,-0.04854058846831322,0.34807270765304565,0.38518184423446655,-0.05091918632388115,0.345475435256958,0.3265328109264374,-0.026659376919269562,0.34351807832717896,0.2825080156326294,-0.00934103224426508,0.29791349172592163,0.5069458484649658,-0.017605435103178024,0.2968365550041199,0.408835768699646,-0.0011268642265349627,0.3012148439884186,0.3509168028831482,0.03160568326711655,0.30596500635147095,0.3116065263748169,0.05858398973941803,0.25429677963256836,0.525347113609314,0.017963703721761703,0.25212323665618896,0.4458251893520355,0.037613578140735626,0.2530057430267334,0.4059444069862366,0.06241642311215401,0.2502879500389099,0.37675392627716064,0.07846750319004059
1,0.5778515934944153,0.9669064283370972,-3.611663851188496e-05,0.6038945317268372,0.9032084941864014,-0.0015243197558447719,0.6083405613899231,0.827964723110199,-0.003949363715946674,0.6105108857154846,0.7623157501220703,-0.0028664031997323036,0.6216758489608765,0.7143155932426453,0.0020371482241898775,0.5540330410003662,0.7942993640899658,-0.019506050273776054,0.5216458439826965,0.7116909027099609,-0.012604987248778343,0.5040530562400818,0.6701148748397827,-0.005111327860504389,0.4915030300617218,0.6425398588180542,-0.0020954397041350603,0.52912837266922,0.8169233798980713,-0.01422050129622221,0.49538958072662354,0.7241464257240295,-0.012691191397607327,0.4778132140636444,0.6756427884101868,-0.008431525900959969,0.4652448892593384,0.6434323191642761,-0.0045253620482981205,0.5113517045974731,0.8464253544807434,-0.006838622502982616,0.4814697206020355,0.7622391581535339,-0.0038288079667836428,0.46836256980895996,0.7117968797683716,0.0017264016205444932,0.45946329832077026,0.6765561103820801,0.007702759467065334,0.4995327293872833,0.8796888589859009,0.0024334797635674477,0.4729885756969452,0.8123165369033813,0.001471265684813261,0.4621359705924988,0.7747874855995178,0.0037285126745700836,0.45467710494995117,0.744489848613739,0.006285893265157938
